"masterid","stationid","latitude","longitude","huc","county","smcshed","smc_lu","probabilistic","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","Year","MasterYear"
"801STC532","SMCR8_532",33.77896,-117.83864,801,"Orange","Lower Santa Ana","Urban","true",6343,"SMCR8_532_06202006_BMI_RWB_1",2006-06-20 00:00:00,6,20,2006,"BMI_RWB",1,NA,500,1,20,1.2,28.57142857,8.86699722,1,0.11277775,0,0.25635996,0,0.18456886,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"801STC532_2006"
"801SAR528","SMCR8_528",33.87273,-117.71305,801,"Orange","Lower Santa Ana","Urban","true",6341,"SMCR8_528_05252008_BMI_RWB_1",2008-05-25 00:00:00,5,25,2008,"BMI_RWB",1,NA,540,20,20,1.85185185,21.05263158,7.84299563,4,0.51000921,0.01,0.62490668,0.02,0.56745794,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"801SAR528_2008"
"802SWC535","SMCR8_535",33.73919,-116.72374,802,"Riverside","San Jacinto","Open","true",6344,"SMCR8_535_07022008_BMI_RWB_1",2008-07-02 00:00:00,7,2,2008,"BMI_RWB",1,NA,624,20,20,3.36538462,14.28571429,7.09411258,8.35,1.17703235,0.82,0.42307321,0,0.80005278,0.11,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"802SWC535_2008"
"802SWC513","SMCR8_513",33.71777,-116.76274,802,"Riverside","San Jacinto","Open","true",6340,"SMCR8_513_06222009_BMI_RWB_1",2009-06-22 00:00:00,6,22,2009,"BMI_RWB",1,NA,583,20,20,4.11663808,10.34482759,6.35427241,7,1.10162101,0.7,0.78805911,0.12,0.94484006,0.37,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"802SWC513_2009"
"801BNC530","SMCR8_530",34.17834,-116.90881,801,"San Bernardino","Upper Santa Ana","Open","true",6342,"SMCR8_530_05292007_BMI_RWB_1",2007-05-29 00:00:00,5,29,2007,"BMI_RWB",1,NA,495,1,1,31.51515152,15.625,14.22948,8,0.5622131,0.01,0.9526149,0.4,0.757414,0.07,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"801BNC530_2007"
"802RB8605","SMCR8_605",33.73776,-116.72825,802,"Riverside","San Jacinto","Open","true",6350,"SMCR8_605_07012009_BMI_RWB_1",2009-07-01 00:00:00,7,1,2009,"BMI_RWB",1,NA,602,20,20,19.93355482,22.72727273,7.08180509,4,0.56482775,0.01,0.50553423,0,0.53518099,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"802RB8605_2009"
"802INC635","SMCR8_635",33.80349,-116.78271,802,"Riverside","San Jacinto","SMC_out","true",6352,"SMCR8_635_05202007_BMI_RWB_1",2007-05-20 00:00:00,5,20,2007,"BMI_RWB",1,NA,550,20,1,27.45454545,35.71428571,6.53601169,1,0.1529985,0,0.76483984,0.09,0.45891917,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"802INC635_2007"
"801LYC600","SMCR8_600",34.23092,-117.48291,801,"San Bernardino","Middle Santa Ana","Open","true",6348,"SMCR8_600_06282009_BMI_RWB_1",2009-06-28 00:00:00,6,28,2009,"BMI_RWB",1,NA,601,20,1,42.92845258,18.91891892,6.44758815,5,0.77548377,0.12,1.04142441,0.59,0.90845409,0.28,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"801LYC600_2009"
"402M00002","402M00002",34.31063,-119.29916,402,"Ventura","Ventura","Urban","true",1754,"402M00002_08132015_BMI_RWB_MCM_1",2015-08-13 00:00:00,8,13,2015,"BMI_RWB_MCM",1,NA,281,1,1,1.06761566,5.88235294,7.72095355,6,0.77710609,0.12,0.63619841,0.02,0.70665225,0.03,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"402M00002_2015"
"403M01528","403M01528",34.27599,-119.14219,403,"Ventura","Santa Clara","Agricultural","true",1810,"403M01528_06152016_BMI_RWB_MCM_1",2016-06-15 00:00:00,6,15,2016,"BMI_RWB_MCM",1,NA,598,20,20,0.16722408,5,10.06479278,4,0.39742497,0,0.35183428,0,0.37462963,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403M01528_2016"
"403CE0188","403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara","Urban","true",1797,"403CE0188_05172005_BMI_RWB_1",2005-05-17 00:00:00,5,17,2005,"BMI_RWB",1,NA,494,1,20,0,0,10.07427572,4.7,0.46653478,0,0.56271318,0.01,0.51462398,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"403CE0188_2005"
"403CE0188","403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara","Urban","true",1798,"403CE0188_05172005_BMI_TRC_1",2005-05-17 00:00:00,5,17,2005,"BMI_TRC",1,NA,502,20,20,0.19920319,5.88235294,10.07427572,4.7,0.46653478,0,0.70896482,0.05,0.5877498,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,"403CE0188_2005"
"403CE0188","403CE0188",34.35646,-119.04752,403,"Ventura","Santa Clara","Urban","true",1799,"403CE0188_05262016_BMI_RWB_1",2016-05-26 00:00:00,5,26,2016,"BMI_RWB",1,NA,597,20,20,1.3400335,7.69230769,10.07427572,9.8,0.97277465,0.44,0.87005079,0.23,0.92141272,0.31,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"403CE0188_2016"
"403S01272","403S01272",34.40303,-118.6905,403,"Los Angeles","Santa Clara","Agricultural","true",1844,"403S01272_06092009_BMI_RWB_MCM_1",2009-06-09 00:00:00,6,9,2009,"BMI_RWB_MCM",1,NA,562,20,20,0.71174377,6.81818182,7.82817481,7.85,1.00278803,0.51,0.81090638,0.15,0.9068472,0.28,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"403S01272_2009"
"403S34646","403S34646",34.42556,-118.56616,403,"Los Angeles","Santa Clara","Agricultural","true",1877,"403S34646_06252013_BMI_RWB_1",2013-06-25 00:00:00,6,25,2013,"BMI_RWB",1,NA,566,20,20,0.35335689,4.34782609,7.72503871,3,0.38834757,0,0.42581805,0,0.40708281,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"403S34646_2013"
"403WE0501","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara","Open","true",1951,"403WE0501_05142013_BMI_RWB_1",2013-05-14 00:00:00,5,14,2013,"BMI_RWB",1,NA,597,20,20,1.01010101,9.25925926,11.91250849,10.4,0.87303191,0.25,0.79137978,0.12,0.83220584,0.15,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"403WE0501_2013"
"403WE0501","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara","Open","true",1952,"403WE0501_06072001_BMI_CSBP_Trans_1",2001-06-07 00:00:00,6,7,2001,"BMI_CSBP_Trans",1,NA,921,20,20,1.95439739,4.6875,11.91250849,13.35,1.12067076,0.74,1.00301533,0.51,1.06184305,0.65,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0501_2001"
"403WE0501","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara","Open","true",1953,"403WE0501_06072001_BMI_RWB_1",2001-06-07 00:00:00,6,7,2001,"BMI_RWB",1,NA,470,1,20,1.27659574,3.22580645,11.91250849,13.65,1.14585438,0.78,0.98863688,0.47,1.06724563,0.66,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0501_2001"
"403WE0501","403WE0501",34.54172,-118.77286,403,"Ventura","Santa Clara","Open","true",1954,"403WE0501_06072001_BMI_TRC_1",2001-06-07 00:00:00,6,7,2001,"BMI_TRC",1,NA,498,1,20,1.6064257,2.04081633,11.91250849,12.6,1.05771173,0.62,0.98619125,0.47,1.02195149,0.55,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0501_2001"
"403WE0891","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara","Open","true",1993,"403WE0891_06142001_BMI_CSBP_Trans_1",2001-06-14 00:00:00,6,14,2001,"BMI_CSBP_Trans",1,NA,885,20,20,0.33898305,5.88235294,8.54250475,8.7,1.01843666,0.54,1.04262542,0.59,1.03053104,0.58,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0891_2001"
"403WE0891","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara","Open","true",1994,"403WE0891_06142001_BMI_RWB_1",2001-06-14 00:00:00,6,14,2001,"BMI_RWB",1,NA,507,20,20,0.19723866,2.27272727,8.54250475,9.45,1.10623292,0.71,1.01980485,0.54,1.06301889,0.65,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0891_2001"
"403WE0891","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara","Open","true",1995,"403WE0891_06142001_BMI_TRC_1",2001-06-14 00:00:00,6,14,2001,"BMI_TRC",1,NA,500,1,20,2.6,4.54545455,8.54250475,8.95,1.04770208,0.6,0.96780109,0.43,1.00775159,0.52,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"403WE0891_2001"
"404S13416","404S13416",34.09875,-118.71594,404,"Los Angeles","Santa Monica Bay","Urban","true",2068,"404S13416_06082011_BMI_RWB_1",2011-06-08 00:00:00,6,8,2011,"BMI_RWB",1,NA,328,1,1,0,0,10.98631976,10,0.91022292,0.32,0.61911187,0.02,0.76466739,0.07,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"404S13416_2011"
"404S48200","404S48200",34.07772,-118.92395,404,"Los Angeles","Santa Monica Bay","Open","true",2105,"404S48200_06182013_BMI_RWB_1",2013-06-18 00:00:00,6,18,2013,"BMI_RWB",1,NA,608,20,20,2.30263158,6.94444444,9.40725595,11.35,1.20651549,0.86,0.91012603,0.31,1.05832076,0.64,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"404S48200_2013"
"408BA0580","408BA0580",34.26537,-119.09462,408,"Ventura","Calleguas","Agricultural","true",2185,"408BA0580_05072008_BMI_RWB_1",2008-05-07 00:00:00,5,7,2008,"BMI_RWB",1,NA,608,20,20,0,0,6.75733505,4.6,0.68074174,0.05,0.36836461,0,0.52455317,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"408BA0580_2008"
"408M03027","408M03027",34.22489,-118.92975,408,"Ventura","Calleguas","Open","true",2212,"408M03027_06292016_BMI_RWB_1",2016-06-29 00:00:00,6,29,2016,"BMI_RWB",1,NA,581,20,20,0,0,8.85703521,7.95,0.89759155,0.3,0.64179748,0.02,0.76969452,0.08,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"408M03027_2016"
"412M08599","412M08599",34.10602,-118.24338,412,"Los Angeles","Los Angeles","Urban","true",2261,"412M08599_09302015_BMI_RWB_1",2015-09-30 00:00:00,9,30,2015,"BMI_RWB",1,NA,577,20,20,0,0,7.66146814,7.35,0.95934615,0.42,0.48032882,0,0.71983749,0.04,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"412M08599_2015"
"801CJW079","SMCR8_079",34.22123,-117.40798,801,"San Bernardino","Upper Santa Ana","Urban","true",6268,"SMCR8_079_06042006_BMI_RWB_1",2006-06-04 00:00:00,6,4,2006,"BMI_RWB",1,NA,495,1,1,22.42424242,35.71428571,6.96237291,4,0.57451677,0.01,0.73305814,0.07,0.65378745,0.02,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"801CJW079_2006"
"801M12641","801M12641",33.69422,-117.88292,801,"Orange","Lower Santa Ana","SMC_out","true",4464,"801M12641_05192016_BMI_RWB_MCM_1",2016-05-19 00:00:00,5,19,2016,"BMI_RWB_MCM",1,NA,633,20,20,0,0,7.0108976,3,0.42790527,0,0.30881075,0,0.36835801,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"801M12641_2016"
"801M12641","801M12641",33.69422,-117.88292,801,"Orange","Lower Santa Ana","SMC_out","true",4465,"801M12641_05192016_BMI_RWB_MCM_2",2016-05-19 00:00:00,5,19,2016,"BMI_RWB_MCM",2,NA,605,20,20,0,0,7.0108976,3.95,0.5634086,0.01,0.24352925,0,0.40346892,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"801M12641_2016"
"403WE1021","403WE1021",34.63193,-118.52977,403,"Los Angeles","Santa Clara","Open","true",2000,"403WE1021_05012002_BMI_RWB_1",2002-05-01 00:00:00,5,1,2002,"BMI_RWB",1,NA,526,20,20,0.19011407,2.17391304,11.23235528,12.75,1.13511367,0.76,0.99083898,0.48,1.06297633,0.65,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"403WE1021_2002"
"403WE1021","403WE1021",34.63193,-118.52977,403,"Los Angeles","Santa Clara","Open","true",2001,"403WE1021_05012002_BMI_TRC_1",2002-05-01 00:00:00,5,1,2002,"BMI_TRC",1,NA,481,1,20,0.62370062,4.16666667,11.23235528,10.8,0.96150805,0.42,1.01586908,0.54,0.98868856,0.47,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"403WE1021_2002"
"403WE1021","403WE1021",34.63193,-118.52977,403,"Los Angeles","Santa Clara","Open","true",2003,"403WE1021_06092015_BMI_RWB_1",2015-06-09 00:00:00,6,9,2015,"BMI_RWB",1,NA,547,20,20,9.57642726,7.5,11.23235528,12.7,1.13066224,0.75,0.74265053,0.08,0.93665639,0.35,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"403WE1021_2015"
"404S06456","404S06456",34.06463,-118.58685,404,"Los Angeles","Santa Monica Bay","Open","true",2059,"404S06456_05142009_BMI_RWB_1",2009-05-14 00:00:00,5,14,2009,"BMI_RWB",1,NA,579,20,20,0.17271157,2.3255814,8.30634071,9,1.08350961,0.67,0.88735875,0.26,0.98543418,0.46,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"404S06456_2009"
"405PS0036","405PS0036",34.24118,-117.93426,405,"Los Angeles","San Gabriel","Open","true",2144,"405PS0036_05282008_BMI_RWB_1",2008-05-28 00:00:00,5,28,2008,"BMI_RWB",1,NA,597,20,20,1.84254606,9.30232558,8.74132573,7.25,0.82939364,0.18,0.98943214,0.48,0.90941289,0.29,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"405PS0036_2008"
"405PS0036","405PS0036",34.24118,-117.93426,405,"Los Angeles","San Gabriel","Open","true",2145,"405PS0036_05282008_BMI_RWB_2",2008-05-28 00:00:00,5,28,2008,"BMI_RWB",2,NA,604,20,20,0,0,8.74132573,8.85,1.01243224,0.53,0.75601631,0.09,0.88422428,0.24,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"405PS0036_2008"
"405PS0036","405PS0036",34.24118,-117.93426,405,"Los Angeles","San Gabriel","Open","true",2146,"405PS0036_07112016_BMI_RWB_1",2016-07-11 00:00:00,7,11,2016,"BMI_RWB",1,NA,665,20,20,1.80451128,10.16949153,8.74132573,8.15,0.93235285,0.36,0.90472741,0.3,0.91854013,0.31,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"405PS0036_2016"
"405WE0777","405WE0777",34.25461,-118.08523,405,"Los Angeles","San Gabriel","SMC_out","true",2164,"405WE0777_06202001_BMI_CSBP_Trans_1",2001-06-20 00:00:00,6,20,2001,"BMI_CSBP_Trans",1,NA,893,20,20,1.45576708,7.01754386,8.58354253,10.5,1.22327116,0.88,1.14574154,0.79,1.18450635,0.88,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"405WE0777_2001"
"405WE0777","405WE0777",34.25461,-118.08523,405,"Los Angeles","San Gabriel","SMC_out","true",2165,"405WE0777_06202001_BMI_RWB_1",2001-06-20 00:00:00,6,20,2001,"BMI_RWB",1,NA,434,1,20,0.69124424,6.25,8.58354253,9,1.04851813,0.6,1.28187906,0.94,1.1651986,0.85,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"405WE0777_2001"
"405WE0777","405WE0777",34.25461,-118.08523,405,"Los Angeles","San Gabriel","SMC_out","true",2166,"405WE0777_06202001_BMI_TRC_1",2001-06-20 00:00:00,6,20,2001,"BMI_TRC",1,NA,521,20,20,1.34357006,4.25531915,8.58354253,10.9,1.26987196,0.92,1.11524669,0.74,1.19255933,0.89,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,"405WE0777_2001"
"412CE0616","412CE0616",34.15397,-118.42994,412,"Los Angeles","Los Angeles","Urban","true",2236,"412CE0616_07162015_BMI_RWB_MCM_1",2015-07-16 00:00:00,7,16,2015,"BMI_RWB_MCM",1,NA,591,20,20,0,0,7.68300326,5.85,0.761421,0.1,0.5589496,0.01,0.6601853,0.02,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"412CE0616_2015"
"412CE0616","412CE0616",34.15397,-118.42994,412,"Los Angeles","Los Angeles","Urban","true",2237,"412CE0616_07242007_BMI_RWB_1",2007-07-24 00:00:00,7,24,2007,"BMI_RWB",1,NA,603,20,20,0,0,7.68300326,2.85,0.37094869,0,0.2589304,0,0.31493955,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"412CE0616_2007"
"412CE0616","412CE0616",34.15397,-118.42994,412,"Los Angeles","Los Angeles","Urban","true",2238,"412CE0616_07242007_BMI_TRC_1",2007-07-24 00:00:00,7,24,2007,"BMI_TRC",1,NA,593,20,20,0.16863406,12.5,7.68300326,2,0.26031487,0,0.25857258,0,0.25944373,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"412CE0616_2007"
"412PS0052","412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles","Urban","true",2274,"412PS0052_04252017_BMI_RWB_MCM_1",2017-04-25 00:00:00,4,25,2017,"BMI_RWB_MCM",1,NA,593,20,20,0.33726813,10.52631579,8.28006647,4.8,0.57970549,0.01,0.44281855,0,0.51126202,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"412PS0052_2017"
"412PS0052","412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles","Urban","true",2275,"412PS0052_05202008_BMI_RWB_1",2008-05-20 00:00:00,5,20,2008,"BMI_RWB",1,NA,589,20,20,0.16977929,9.09090909,8.28006647,3,0.36231593,0,0.33839786,0,0.3503569,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"412PS0052_2008"
"412PS0052","412PS0052",34.1953,-118.58796,412,"Los Angeles","Los Angeles","Urban","true",2276,"412PS0052_05202008_BMI_RWB_2",2008-05-20 00:00:00,5,20,2008,"BMI_RWB",2,NA,613,20,20,0.48939641,10.52631579,8.28006647,3.9,0.47101071,0,0.50016973,0,0.48559022,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"412PS0052_2008"
"412PS0040","412PS0040",34.26065,-118.48935,412,"Los Angeles","Los Angeles","Urban","true",2272,"412PS0040_05202008_BMI_RWB_1",2008-05-20 00:00:00,5,20,2008,"BMI_RWB",1,NA,589,20,20,0,0,11.02539382,6.35,0.57594315,0.01,0.6267035,0.02,0.60132332,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,"412PS0040_2008"
"412PS0040","412PS0040",34.26065,-118.48935,412,"Los Angeles","Los Angeles","Urban","true",2273,"412PS0040_07142016_BMI_RWB_MCM_1",2016-07-14 00:00:00,7,14,2016,"BMI_RWB_MCM",1,NA,600,20,20,0.16666667,4.54545455,11.02539382,6.65,0.60315306,0.02,0.52557999,0,0.56436652,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"412PS0040_2016"
"801CJW027","801CJW027",34.3061,-117.4697,801,"San Bernardino","Upper Santa Ana","Open","true",4425,"801CJW027_06232006_BMI_RWB_1",2006-06-23 00:00:00,6,23,2006,"BMI_RWB",1,NA,493,1,20,3.44827586,9.09090909,7.05366063,5.9,0.83644512,0.2,0.75379833,0.08,0.79512173,0.1,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,"801CJW027_2006"
