masterid,SiteYear,MeanSurvival,CtrlAdjSurvival,csci,e,mean_o,oovere,oovere_percentile,mmi,mmi_percentile,ASCI.hybrid,PyrethroidSum,PyrethroidSum_OrgNorm,Arsenic,Cadmium,Chromium,Copper,Lead,Mercury,Nickel,Zinc,mPECq,huc,smcshed,smc_lu,latitude,longitude,probabilistic
SMC02284,SMC02284_2013,NA,NA,0.4184921,8.90317402,3.9,0.43804603,0,0.39893817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,34.06542,-117.94939,TRUE
SMC02302,SMC02302_2013,NA,NA,0.19572719,7.78591514,1,0.12843705,0,0.26301733,0,0.87212628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,San Gabriel,Urban,33.8153,-118.04128,TRUE
SMC02366,SMC02366_2014,NA,NA,0.34755566,8.95029227,3,0.33518459,0,0.35992673,0,0.83096011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,SMC_out,33.84684,-118.14043,TRUE
SMC02417,SMC02417_2011,NA,NA,0.57674575,6.82809748,3.85,0.56384667,0.01,0.58964483,0.01,0.86905241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.13385,-117.06236,TRUE
SMC02436,SMC02436_2009,NA,NA,0.60999244,7.80126348,5.95,0.76269697,0.11,0.45728792,0,0.6223892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.26279,-118.97199,TRUE
SMC02452,SMC02452_2011,NA,NA,0.65952328,7.81588198,5.75,0.73568153,0.08,0.58336502,0.01,0.79578219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.2733,-118.89985,TRUE
SMC02457,SMC02457_2010,NA,NA,0.59750505,7.68914438,6,0.78032089,0.12,0.41468921,0,0.55067558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,Northern San Diego,Agricultural,33.25578,-117.25006,TRUE
SMC02484,SMC02484_2013,NA,NA,0.52433536,8.9029613,5,0.56161089,0.01,0.48705984,0,0.91004341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,SMC_out,34.1451,-118.36764,TRUE
SMC02494,SMC02494_2014,NA,NA,0.61243387,11.10842962,7.65,0.6886662,0.05,0.53620155,0,0.41173123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,San Gabriel,Urban,33.9132,-117.97397,TRUE
SMC02536,SMC02536_2011,NA,NA,0.60007522,11.19394009,7.5,0.67000537,0.04,0.53014507,0,0.75234505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.26861,-118.6736,TRUE
SMC02563,SMC02563_2010,NA,NA,0.50142866,6.97157252,4,0.57375864,0.01,0.42909867,0,0.76177495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,Lower Santa Ana,Urban,33.68193,-117.67293,TRUE
SMC02563,SMC02563_2014,NA,NA,0.48420524,6.97157252,4,0.57375864,0.01,0.39465185,0,0.68651813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,Lower Santa Ana,Urban,33.68193,-117.67293,TRUE
SMC02568,SMC02568_2012,NA,NA,0.9163318,7.77072478,8.35,1.07454584,0.65,0.75811776,0.09,0.94346302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Open,34.27866,-118.22031,TRUE
SMC02568,SMC02568_2018,NA,NA,1.08854903,7.77072478,9.6,1.235406,0.89,0.94169206,0.37,0.98924997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Open,34.27866,-118.22031,TRUE
SMC02591,SMC02591_2011,NA,NA,0.93527696,12.81145487,12.5,0.97568934,0.45,0.89486457,0.28,0.88521091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Open,34.51783,-119.37846,TRUE
SMC02622,SMC02622_2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68345703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,33.89738,-118.18616,TRUE
SMC02644,SMC02644_2011,NA,NA,0.65735909,8.77726058,6.85,0.78042573,0.12,0.53429245,0,0.89360477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.18157,-118.88652,TRUE
SMC02656,SMC02656_2009,NA,NA,0.6123418,8.85057366,6,0.67792216,0.05,0.54676144,0.01,0.54024448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,34.07498,-117.87216,TRUE
SMC02656,SMC02656_2018,NA,NA,0.46469457,8.85057366,4,0.45194811,0,0.47744103,0,0.66151825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,34.07498,-117.87216,TRUE
SMC02680,SMC02680_2014,NA,NA,0.43735801,8.28978175,3.95,0.47649023,0,0.39822578,0,0.95319773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,34.19531,-118.59356,TRUE
SMC02712,SMC02712_2012,NA,NA,0.98925479,6.91416836,8.65,1.25105429,0.91,0.72745528,0.06,0.6404071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Open,34.36179,-118.30348,TRUE
SMC02718,SMC02718_2014,NA,NA,0.47271099,11.18336404,5.75,0.51415656,0.01,0.43126542,0,0.61161331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,San Gabriel,Urban,33.88936,-117.88771,TRUE
SMC02796,SMC02796_2013,NA,NA,0.28966753,8.91629424,2.45,0.27477783,0,0.30455722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,SMC_out,34.08397,-118.08632,TRUE
SMC02804,SMC02804_2011,NA,NA,0.6972046,7.76769295,7,0.90116847,0.3,0.49324072,0,0.56939628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,34.14534,-118.40866,TRUE
SMC02884,SMC02884_2010,NA,NA,0.58053888,7.74071965,5,0.64593477,0.03,0.51514298,0,0.27163599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.21749,-118.98533,TRUE
SMC02884,SMC02884_2014,NA,NA,0.6446707,7.74071965,5.75,0.74282499,0.09,0.54651641,0.01,0.34914137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.21749,-118.98533,TRUE
SMC02905,SMC02905_2013,NA,NA,0.4370028,7.10351727,3.7,0.52086873,0.01,0.35313687,0,0.38060815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,Northern San Diego,Urban,33.24093,-117.3287,TRUE
SMC02933,SMC02933_2010,NA,NA,0.74665557,7.12867782,7.3,1.02403281,0.55,0.46927833,0,0.61393271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,Northern San Diego,Agricultural,33.31956,-117.16562,TRUE
SMC02936,SMC02936_2013,NA,NA,0.45360902,7.63907448,3.55,0.46471598,0,0.44250205,0,0.74729139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,SMC_out,34.1859,-118.6421,TRUE
SMC02972,SMC02972_2012,NA,NA,1.06715785,8.69114208,10.35,1.19086766,0.84,0.94344805,0.38,1.02746529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,SMC_out,34.24957,-118.0755,TRUE
SMC02976,SMC02976_2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02309574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
SMC02976,SMC02976_2014,NA,NA,0.99845663,7.7187634,8.9,1.15303444,0.79,0.84387883,0.19,1.19816417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
SMC02976,SMC02976_2018,NA,NA,1.06858843,7.7187634,8.8,1.14007899,0.77,0.99709786,0.49,1.10709182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.2579,-117.75661,TRUE
SMC02984,SMC02984_2010,NA,NA,0.54349689,7.75740686,4.45,0.5736453,0.01,0.51334848,0,0.52136227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.26528,-118.75053,TRUE
SMC02988,SMC02988_2014,NA,NA,0.63998445,8.33840728,6,0.71956188,0.07,0.56040703,0.01,0.76998094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,34.16168,-117.99022,TRUE
SMC02996,SMC02996_2014,NA,NA,0.49100099,7.73723711,4.5,0.58160296,0.01,0.40039902,0,0.56156601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,34.22108,-118.42296,TRUE
SMC03011,SMC03011_2013,NA,NA,0.64250594,7.60187879,5.95,0.78270125,0.13,0.50231064,0,0.73717851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,San Juan,Urban,33.6145,-117.6955,TRUE
SMC03110,SMC03110_2011,NA,NA,0.68713741,7.72866679,6.5,0.84102474,0.2,0.53325008,0,0.65515868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Mission Bay and San Diego River,Urban,32.81105,-117.07335,TRUE
SMC03216,SMC03216_2011,NA,NA,0.96599712,8.0997039,7.95,0.98151736,0.46,0.95047688,0.39,1.02205851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.28092,-117.84093,TRUE
SMC03216,SMC03216_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79337363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.28092,-117.84093,TRUE
SMC03222,SMC03222_2012,NA,NA,0.59155701,7.02283987,4.45,0.6336468,0.03,0.54946723,0.01,0.86468239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,Central San Diego,Urban,33.02209,-117.06725,TRUE
SMC03268,SMC03268_2009,NA,NA,0.69863069,6.99830787,6,0.85735011,0.23,0.53991128,0.01,0.65377515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.16255,-119.06301,TRUE
SMC03268,SMC03268_2014,NA,NA,0.61611238,6.99830787,4.95,0.70731384,0.06,0.52491091,0,0.39286193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.16255,-119.06301,TRUE
SMC03280,SMC03280_2011,NA,NA,0.92244845,11.0973374,9.85,0.8876003,0.28,0.95729659,0.41,1.07194827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.25685,-117.85652,TRUE
SMC03280,SMC03280_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01448125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.25685,-117.85652,TRUE
SMC03304,SMC03304_2011,NA,NA,0.59191749,10.42845327,7,0.67124048,0.04,0.5125945,0,0.70679204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.28829,-118.72312,TRUE
SMC03390,SMC03390_2008,NA,NA,0.26792664,7.81096072,2,0.25605045,0,0.27980283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,33.82267,-118.09186,TRUE
SMC03390,SMC03390_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80986025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,33.82267,-118.09186,TRUE
SMC03401,SMC03401_2013,NA,NA,0.99930635,7.60727537,9.05,1.18965064,0.84,0.80896206,0.14,0.73440893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Northern San Diego,Agricultural,33.45042,-117.31169,TRUE
SMC03438,SMC03438_2012,NA,NA,0.82517432,11.07262044,11.25,1.01601966,0.53,0.63432898,0.02,0.61622552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,Lower Santa Ana,Open,33.93708,-117.79252,TRUE
SMC03452,SMC03452_2012,NA,NA,1.05641287,7.33392094,8.75,1.19308622,0.84,0.91973952,0.33,0.87462354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.30354,-117.8323,TRUE
SMC03452,SMC03452_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12701375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.30354,-117.8323,TRUE
SMC03510,SMC03510_2011,NA,NA,0.80873317,7.00556209,6,0.85646233,0.23,0.76100401,0.09,0.44139473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,Southern San Diego,Open,32.56363,-116.78734,TRUE
SMC03510,SMC03510_2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43417467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,911,Southern San Diego,Open,32.56363,-116.78734,TRUE
SMC03523,SMC03523_2013,NA,NA,0.51841303,8.19521241,4.9,0.59791007,0.02,0.43891599,0,0.60932527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,San Juan,Urban,33.58478,-117.66437,TRUE
SMC03646,SMC03646_2013,NA,NA,0.59454356,7.71610804,5.75,0.74519433,0.09,0.44389278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,33.9784,-118.1691,TRUE
SMC03737,SMC03737_2012,NA,NA,0.50858081,6.84553531,3.5,0.51128215,0.01,0.50587947,0,0.84867151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.11968,-117.09259,TRUE
SMC03929,SMC03929_2012,NA,NA,0.80880484,7.5858817,7.5,0.98867874,0.48,0.62893093,0.02,0.38334527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.17865,-117.30453,TRUE
SMC03944,SMC03944_2010,NA,NA,0.42538242,8.87806464,3.95,0.44491679,0,0.40584806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
SMC03944,SMC03944_2015,NA,NA,0.47875334,8.87806464,4.85,0.54629023,0.01,0.41121644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
SMC03944,SMC03944_2016,NA,NA,0.3213513,8.87806464,3,0.33791148,0,0.30479111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,Santa Monica Bay,Urban,34.14271,-118.75016,TRUE
SMC03984,SMC03984_2012,NA,NA,0.72810586,7.74246964,5.95,0.76848864,0.11,0.68772308,0.04,0.83239709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
SMC03984,SMC03984_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94089404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
SMC03984,SMC03984_2018,NA,NA,1.07245343,7.74246964,9,1.1624198,0.8,0.98248705,0.46,0.85445816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
SMC03984,SMC03984_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85386633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24613,-117.90186,TRUE
SMC03988,SMC03988_2011,NA,NA,0.92529398,8.82291504,10.45,1.1844158,0.83,0.66617217,0.03,0.52267494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Open,34.21322,-118.89766,TRUE
SMC04000,SMC04000_2012,NA,NA,1.03593073,7.22768139,9.5,1.31439109,0.95,0.75747037,0.09,1.19294678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.23282,-117.74777,TRUE
SMC04008,SMC04008_2012,NA,NA,0.8815387,7.79172124,8.65,1.11015265,0.72,0.65292474,0.03,0.67771724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.28342,-118.80803,TRUE
SMC04047,SMC04047_2009,NA,NA,0.64585362,7.92738392,7.25,0.91455139,0.33,0.37715585,0,1.16030741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Agricultural,34.45832,-119.29171,TRUE
SMC04054,SMC04054_2009,NA,NA,0.66383627,7.08200626,5.45,0.76955594,0.11,0.55811661,0.01,0.58871236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Mission Bay and San Diego River,Urban,32.83697,-117.01874,TRUE
SMC04121,SMC04121_2012,NA,NA,0.58357835,7.66069198,6,0.78321906,0.13,0.38393764,0,0.53310841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.18466,-117.19833,TRUE
SMC04132,SMC04132_2012,NA,NA,0.65471918,7.72882795,5.9,0.76337577,0.11,0.5460626,0.01,0.66127829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.21472,-118.88416,TRUE
SMC04134,SMC04134_2011,NA,NA,0.77008443,7.60007568,6.55,0.86183352,0.23,0.67833534,0.04,0.75410689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Mission Bay and San Diego River,Open,32.82874,-117.05243,TRUE
SMC04175,SMC04175_2009,NA,NA,0.88745888,10.14846258,9.65,0.95088295,0.4,0.82403481,0.16,0.79351113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Urban,34.40835,-119.27642,TRUE
SMC04239,SMC04239_2009,NA,NA,0.87148934,7.91256797,8.35,1.05528319,0.61,0.68769548,0.04,0.89361293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Urban,34.3608,-119.31114,TRUE
SMC04264,SMC04264_2010,NA,NA,0.5445159,8.89440306,5,0.56215127,0.01,0.52688053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,Santa Monica Bay,Urban,34.13,-118.7548,TRUE
SMC04294,SMC04294_2013,NA,NA,0.85521151,8.15514863,8.6,1.05454853,0.61,0.65587449,0.03,0.64529436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,Central San Diego,Urban,32.93776,-117.14172,TRUE
SMC04308,SMC04308_2009,NA,NA,0.79248949,8.84999779,9,1.01694941,0.54,0.56802958,0.01,0.53260584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Open,34.19349,-118.9083,TRUE
SMC04383,SMC04383_2010,NA,NA,0.96106863,12.16884583,12.8,1.0518664,0.61,0.87027087,0.23,1.01908935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Open,34.50224,-119.35602,TRUE
SMC04383,SMC04383_2014,NA,NA,0.80216245,12.16884583,11.85,0.97379819,0.45,0.63052672,0.02,0.896686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Open,34.50224,-119.35602,TRUE
SMC04399,SMC04399_2009,NA,NA,0.76270463,7.72030896,7.65,0.99089299,0.48,0.53451628,0,0.66534727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Urban,34.30796,-119.30062,TRUE
SMC04426,SMC04426_2011,NA,NA,0.83544561,6.32386212,4.85,0.76693639,0.11,0.90395482,0.3,0.85591086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Mission Bay and San Diego River,Open,33.00696,-116.66995,TRUE
SMC04441,SMC04441_2013,NA,NA,0.51835081,7.6447005,5,0.65404786,0.03,0.38265377,0,0.64237192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.17444,-117.27688,TRUE
SMC04524,SMC04524_2013,NA,NA,1.17507527,7.3617834,9.55,1.29724001,0.94,1.05291053,0.62,0.92328157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24761,-118.03367,TRUE
SMC04524,SMC04524_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79809876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24761,-118.03367,TRUE
SMC04532,SMC04532_2012,NA,NA,0.6794878,7.67519508,6.5,0.84688401,0.21,0.51209158,0,0.69161667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Urban,34.15595,-118.28771,TRUE
SMC04600,SMC04600_2010,NA,NA,0.82458295,7.82793072,7.55,0.96449499,0.43,0.68467091,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
SMC04600,SMC04600_2014,NA,NA,0.85645952,7.82793072,7.95,1.01559407,0.53,0.69732498,0.05,0.44319858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,Agricultural,34.39728,-118.7105,TRUE
SMC04661,SMC04661_2011,NA,NA,0.95899629,7.07291827,8.4,1.1876286,0.84,0.73036399,0.07,0.69655399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Northern San Diego,Open,33.40606,-117.22499,TRUE
SMC04661,SMC04661_2014,NA,NA,0.94156856,7.07291827,7.65,1.08159033,0.67,0.80154679,0.13,0.81935187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Northern San Diego,Open,33.40606,-117.22499,TRUE
SMC04670,SMC04670_2008,NA,NA,0.27394208,7.79580023,2,0.25654839,0,0.29133577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,33.86506,-118.10456,TRUE
SMC04670,SMC04670_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62526188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Urban,33.86506,-118.10456,TRUE
SMC04682,SMC04682_2011,NA,NA,1.15240447,6.31129931,7.6,1.20418944,0.86,1.1006195,0.71,0.9332872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,Mission Bay and San Diego River,Open,32.97115,-116.64814,TRUE
SMC04748,SMC04748_2009,NA,NA,0.6659112,7.76706893,5.65,0.72743014,0.08,0.60439226,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,Agricultural,34.41314,-118.65879,TRUE
SMC04749,SMC04749_2009,NA,NA,0.61364804,7.71415535,4.9,0.63519592,0.03,0.59210016,0.01,0.64743405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,San Jacinto,Agricultural,33.85826,-117.21321,TRUE
SMC04750,SMC04750_2011,NA,NA,1.00507852,7.54441819,8.95,1.18630752,0.84,0.82384953,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,Santa Monica Bay,Open,34.041,-118.58149,TRUE
SMC04795,SMC04795_2011,NA,NA,0.97108365,9.63475087,10,1.03790956,0.58,0.90425774,0.3,0.79643663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Open,34.47989,-119.17067,TRUE
SMC04806,SMC04806_2013,NA,NA,0.76741067,7.62407425,7,0.91814426,0.33,0.61667709,0.02,0.9351157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,Central San Diego,Urban,32.89036,-117.19358,TRUE
SMC04880,SMC04880_2012,NA,NA,0.99169765,6.98393987,8.5,1.21707806,0.87,0.76631724,0.1,1.03703898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Open,34.30884,-118.09829,TRUE
SMC04932,SMC04932_2010,NA,NA,0.41072132,7.71213958,3,0.38899711,0,0.43244553,0,0.40328762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Agricultural,34.20139,-119.00115,TRUE
SMC04934,SMC04934_2013,NA,NA,0.75741634,8.18578187,7.6,0.92843911,0.35,0.58639358,0.01,0.47839651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,Central San Diego,Urban,33.03312,-117.1627,TRUE
SMC04956,SMC04956_2011,NA,NA,0.82107137,7.69908892,7.75,1.00661261,0.51,0.63553014,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,Agricultural,34.42708,-118.57409,TRUE
SMC04972,SMC04972_2013,NA,NA,1.0736196,8.74132573,10.85,1.24123049,0.9,0.90600872,0.3,0.73743297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,San Gabriel,Open,34.24051,-117.93466,TRUE
SMC05017,SMC05017_2013,NA,NA,0.49656625,6.83320618,3,0.43903256,0,0.55409994,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,Central San Diego,Urban,33.1127,-117.10777,TRUE
SMC05020,SMC05020_2013,NA,NA,0.91952159,10.43033892,10.35,0.99229757,0.48,0.84674561,0.2,0.83895716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,Los Angeles,Open,34.23202,-118.17657,TRUE
SMC05107,SMC05107_2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80809247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,Upper Santa Ana,SMC_out,34.08229,-116.88842,TRUE
SMC05146,SMC05146_2012,NA,NA,0.99201693,6.43172983,7,1.08835417,0.68,0.89567969,0.28,0.81628058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,Southern San Diego,Open,32.84526,-116.61346,TRUE
SMC05165,SMC05165_2011,NA,NA,0.86292777,6.89040146,8,1.1610354,0.8,0.56482014,0.01,0.73522726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902,Northern San Diego,Urban,33.58183,-117.25571,TRUE
SMC05199,SMC05199_2011,NA,NA,1.00730755,8.39819359,9.5,1.13119564,0.75,0.88341945,0.26,0.81413523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,Ventura,Urban,34.40412,-119.28071,TRUE
SMC05230,SMC05230_2012,NA,NA,0.68677844,7.84027142,6.65,0.84818492,0.21,0.52537195,0,0.34172097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801,Lower Santa Ana,Urban,33.87308,-117.75077,TRUE
SMC05243,SMC05243_2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73564464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,SMC_out,34.5925,-119.25122,TRUE
SMC05296,SMC05296_2012,NA,NA,1.0031734,7.82047144,8.6,1.09967795,0.7,0.90666885,0.3,1.0142688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,Santa Clara,Open,34.55457,-118.77525,TRUE
SMC05332,SMC05332_2012,NA,NA,0.69603059,8.93562415,7.15,0.80016794,0.15,0.59189324,0.01,0.59551879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Calleguas,Urban,34.18682,-118.90741,TRUE
