,analytename,SiteYear,stationcode,objectid,sampledate,sampletypecode,matrixname,fieldreplicate,labreplicate,methodname,fractionname,unit,result,resqualcode,mdl,rl,dilutionfactor,qacode,labresultcomments,labagencycode,projectcode,record_origin,origin_lastupdatedate,record_publish,originalid,masterid,huc,smcshed,county,smc_lu,latitude,longitude,probabilistic,SiteDate,Year,OCresult,OrgNorm,RLOC,Class,TEB,LEB,Assessment,RLOC_Eval,TEBq,LEBq,AssessNumeric
676,Fenpropathrin,907S05514_2011,907S05514,123747,5/18/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00129,0.00258,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,907S05514,907,Mission Bay and San Diego River,San Diego,Open,32.97974,-116.74246,TRUE,907S05514_2011-05-18,2011,0.0094,0,0.27,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
677,Fenpropathrin,907S11430_2012,907S11430,123781,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,6.20E-05,0.000356,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,907S11430,907,Mission Bay and San Diego River,San Diego,Urban,32.848374,-116.860048,TRUE,907S11430_2012-07-18,2012,0.0177,0,0.02,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
678,Fenpropathrin,909S14218_2012,909S14218,86776,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000116,0.000667,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,909S14218,909,Southern San Diego,San Diego,Urban,32.829985,-116.736039,TRUE,909S14218_2012-07-18,2012,0.0485,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
679,Fenpropathrin,SMC00288_2017,SMC00288,130514,6/14/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00021,0.00066,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,SMC00288,405,San Gabriel,Los Angeles,Urban,34.13118,-117.76,TRUE,SMC00288_2017-06-14,2017,0.0219,0,0.03,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
680,Fenpropathrin,SMC00428_2017,SMC00428,130673,6/15/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00021,0.00066,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,SMC00428,405,San Gabriel,Los Angeles,Open,34.2481,-118.04976,TRUE,SMC00428_2017-06-15,2017,0.0167,0,0.04,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
681,Fenpropathrin,404S26670_2012,404S26670,104035,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,6.40E-05,0.000369,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26670,404,Santa Monica Bay,Los Angeles,Urban,34.16385,-118.76205,TRUE,404S26670_2012-06-18,2012,0.0235,0,0.02,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
682,Fenpropathrin,404S26868_2012,404S26868,104076,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,5.60E-05,0.000322,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26868,404,Santa Monica Bay,Los Angeles,Urban,34.09675,-118.71737,TRUE,404S26868_2012-06-26,2012,0.0089,0,0.04,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
683,Fenpropathrin,404S27470_2012,404S27470,67212,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,7.80E-05,0.000446,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S27470,404,Santa Monica Bay,Ventura,Urban,34.17445,-118.76389,TRUE,404S27470_2012-06-19,2012,0.0455,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
684,Fenpropathrin,404S28068_2012,404S28068,104150,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,5.90E-05,0.000337,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28068,404,Santa Monica Bay,Los Angeles,Urban,34.13936,-118.70366,TRUE,404S28068_2012-06-20,2012,0.0065,0,0.05,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
685,Fenpropathrin,404S28270_2012,404S28270,104182,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,6.90E-05,0.000395,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28270,404,Santa Monica Bay,Los Angeles,Urban,34.13663,-118.75725,TRUE,404S28270_2012-06-18,2012,0.0303,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
686,Fenpropathrin,404S31468_2012,404S31468,104217,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000209,0.0012,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S31468,404,Santa Monica Bay,Ventura,Urban,34.16874,-118.76171,TRUE,404S31468_2012-06-19,2012,0.1041,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
687,Fenpropathrin,404S32468_2012,404S32468,67438,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,6.70E-05,0.000388,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S32468,404,Santa Monica Bay,Los Angeles,Open,34.0999,-118.72304,TRUE,404S32468_2012-06-26,2012,0.0173,0,0.02,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
688,Fenpropathrin,404S34120_2012,404S34120,67499,6/21/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,7.30E-05,0.000417,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S34120,404,Santa Monica Bay,Los Angeles,Urban,34.16558,-118.78918,TRUE,404S34120_2012-06-21,2012,0.0163,0,0.03,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
689,Fenpropathrin,404S34230_2013,404S34230,104375,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000152,0.000874,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S34230,404,Santa Monica Bay,Los Angeles,Open,34.06909,-118.58678,TRUE,404S34230_2013-06-19,2013,0.0843,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
690,Fenpropathrin,404S35270_2012,404S35270,104417,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,9.70E-05,0.000557,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S35270,404,Santa Monica Bay,Los Angeles,Urban,34.13325,-118.70656,TRUE,404S35270_2012-06-20,2012,0.0378,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
691,Fenpropathrin,404S35418_2012,404S35418,104485,6/25/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,5.90E-05,0.000341,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S35418,404,Santa Monica Bay,Los Angeles,Open,34.08262,-118.70857,TRUE,404S35418_2012-06-25,2012,0.01,0,0.03,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
692,Fenpropathrin,404S37670_2013,404S37670,67701,6/6/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,3.20E-05,0.000185,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S37670,404,Santa Monica Bay,Los Angeles,Urban,34.14074,-118.70117,TRUE,404S37670_2013-06-06,2013,0.0036,0,0.05,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
693,Fenpropathrin,404S44210_2013,404S44210,104591,6/20/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00033,0.0019,5,"D,PJM",NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S44210,404,Santa Monica Bay,Los Angeles,Urban,34.14301,-118.75779,TRUE,404S44210_2013-06-20,2013,0.0743,0,0.03,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
694,Fenpropathrin,404S44532_2013,404S44532,104654,6/4/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,2.50E-05,0.000142,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S44532,404,Santa Monica Bay,Los Angeles,Open,34.12682,-118.79617,TRUE,404S44532_2013-06-04,2013,0.0462,0,0,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
695,Fenpropathrin,404S45622_2013,404S45622,104767,6/3/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,1.30E-05,7.60E-05,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S45622,404,Santa Monica Bay,Los Angeles,Open,34.06149,-118.58534,TRUE,404S45622_2013-06-03,2013,0.0415,0,0,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
696,Fenpropathrin,404S45745_2013,404S45745,104839,6/18/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000115,0.00066,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S45745,404,Santa Monica Bay,Los Angeles,Open,34.05902,-118.9339,TRUE,404S45745_2013-06-18,2013,0.1201,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
697,Fenpropathrin,404S48200_2013,404S48200,68030,6/18/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000144,0.000828,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S48200,404,Santa Monica Bay,Los Angeles,Open,34.07772,-118.92395,TRUE,404S48200_2013-06-18,2013,0.1368,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
698,Fenpropathrin,405CE0280_2017,405CE0280,130036,7/19/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00021,0.00066,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,405CE0280,405,San Gabriel,Los Angeles,Open,34.23041,-117.74981,TRUE,405CE0280_2017-07-19,2017,0.0041,0,0.16,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
699,Fenpropathrin,405CE0280_2018,405CE0280,130100,7/2/2018,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00021,5.00E-04,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,405CE0280,405,San Gabriel,Los Angeles,Open,34.23041,-117.74981,TRUE,405CE0280_2018-07-02,2018,0.0012,0,0.42,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
700,Fenpropathrin,404S17016_2013,404S17016,66757,6/5/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,3.40E-05,0.000195,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S17016,404,Santa Monica Bay,Los Angeles,Open,34.1183,-118.78057,TRUE,404S17016_2013-06-05,2013,0.0174,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
701,Fenpropathrin,404S13672_2011,404S13672,103481,6/8/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00116,0.00232,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S13672,404,Santa Monica Bay,Los Angeles,Open,34.0754,-118.70292,TRUE,404S13672_2011-06-08,2011,0.005,0,0.46,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
702,Fenpropathrin,404S14952_2011,404S14952,103518,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00207,0.00414,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S14952,404,Santa Monica Bay,Los Angeles,Urban,34.14268,-118.70089,TRUE,404S14952_2011-06-15,2011,0.0618,0,0.07,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
703,Fenpropathrin,404S16232_2011,404S16232,66674,6/9/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00107,0.00214,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S16232,404,Santa Monica Bay,Los Angeles,Urban,34.12549,-118.75317,TRUE,404S16232_2011-06-09,2011,0.0039,0,0.55,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
704,Fenpropathrin,404S18666_2011,404S18666,103801,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00104,0.00209,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S18666,404,Santa Monica Bay,Ventura,Urban,34.17206,-118.76375,TRUE,404S18666_2011-06-15,2011,0.004,0,0.52,PYR,0.11,1.1,Possible or Unlikely,Poor RL,0,0,4
705,Fenpropathrin,404S23297_2013,404S23297,103872,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,6.10E-05,0.00035,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S23297,404,Santa Monica Bay,Los Angeles,Open,34.05006,-118.58103,TRUE,404S23297_2013-06-19,2013,0.01,0,0.03,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
706,Fenpropathrin,404S25298_2012,404S25298,67039,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,5.80E-05,0.000331,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S25298,404,Santa Monica Bay,Los Angeles,Open,34.04553,-118.68732,TRUE,404S25298_2012-06-20,2012,0.0368,0,0.01,PYR,0.11,1.1,Unlikely_ND,GoodRL,0,0,6
742,Permethrin,801M16932_2017,801M16932,49352,5/31/2017,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00017,0.00055,1,None,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,801M16932,801,Middle Santa Ana,Riverside,Open,33.94279,-117.32362,TRUE,801M16932_2017-05-31,2017,0.0542,0,0.01,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
743,Permethrin,901S04409_2011,901S04409,121720,5/19/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00098,0.00196,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S04409,901,San Juan,Riverside,Open,33.60347,-117.45314,TRUE,901S04409_2011-05-19,2011,0.0119,0,0.16,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
744,Permethrin,901S06798_2011,901S06798,84740,5/17/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000909,0.00182,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06798,901,San Juan,Orange,Open,33.53154,-117.74144,TRUE,901S06798_2011-05-17,2011,0.0027,0,0.67,PYR,0.42,9.3,Possible or Unlikely,Poor RL,0,0,4
745,Permethrin,901S06851_2011,901S06851,84793,5/19/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00093,0.00186,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,901S06851,901,San Juan,Orange,Urban,33.55052,-117.67542,TRUE,901S06851_2011-05-19,2011,0.0046,0,0.4,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
746,Permethrin,901S11685_2012,901S11685,121939,5/31/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.02555,=,0.00131,0.00339,1,"H,PJM",NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S11685,901,San Juan,Orange,Urban,33.5099,-117.6348,TRUE,901S11685_2012-05-31,2012,0.0172,1.49,0.2,PYR,0.42,9.3,Possible,GoodRL,3.547619048,0.160215054,3
747,Permethrin,901S12942_2012,901S12942,84934,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000678,0.00175,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,901S12942,901,San Juan,Orange,Urban,33.4779,-117.6785,TRUE,901S12942_2012-06-30,2012,0.0312,0,0.06,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
748,Permethrin,901S39498_2010,901S39498,122076,5/18/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000771,0.001542,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,901S39498,901,San Juan,Orange,Urban,33.49038,-117.66532,TRUE,901S39498_2010-05-18,2010,0.0478,0,0.03,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
749,Permethrin,801M16957_2019,801M16957,129786,5/10/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00017,5.00E-04,1,None,,PEL,SMC_RCFC_2019,SMC,1/17/2020 21:30,FALSE,NA,801M16957,801,Middle Santa Ana,Riverside,Urban,33.85539,-117.3551,TRUE,801M16957_2019-05-10,2019,0.0571,0,0.01,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
750,Permethrin,801M16973_2018,801M16973,126186,6/6/2018,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00017,5.00E-04,1,None,,PEL,NA,SMC,11/30/2018 13:35,TRUE,NA,801M16973,801,Middle Santa Ana,Riverside,Urban,33.93481,-117.34516,TRUE,801M16973_2018-06-06,2018,0.0976,0,0.01,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
751,Permethrin,801S02947_2011,SMC02947,20078,7/12/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.0049,0.0049,1,None,,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,801S02947,801,Lower Santa Ana,Orange,Urban,33.69919,-117.81143,TRUE,801S02947_2011-07-12,2011,0.0094,0,0.52,PYR,0.42,9.3,Possible or Unlikely,Poor RL,0,0,4
752,Permethrin,801S03971_2011,SMC03971,20123,7/11/2011,grab,sediment,1,1,pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.004,0.004,1,None,,WKL,NA,SMC,6/11/2018 15:26,TRUE,NA,801S03971,801,Lower Santa Ana,Orange,Urban,33.67551,-117.82775,TRUE,801S03971_2011-07-11,2011,0.02,0,0.2,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
753,Permethrin,802S09698_2017,SMC09698,49353,5/31/2017,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00017,0.00055,1,None,,PEL,NA,SMC,6/11/2018 15:26,TRUE,NA,802S09698,802,San Jacinto,Riverside,Open,33.7459,-116.70739,TRUE,802S09698_2017-05-31,2017,0.1353,0,0,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
754,Permethrin,901M14145_2019,901M14145,127791,6/27/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00017,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,901M14145,901,San Juan,Orange,Urban,33.48818,-117.66682,TRUE,901M14145_2019-06-27,2019,9.00E-04,0,0.56,PYR,0.42,9.3,Possible or Unlikely,Poor RL,0,0,4
755,Permethrin,901M14149_2019,901M14149,127113,5/29/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00017,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,901M14149,901,San Juan,Orange,Open,33.56754,-117.74812,TRUE,901M14149_2019-05-29,2019,0.0011,0,0.45,PYR,0.42,9.3,Possible or Unlikely,Poor RL,0,0,4
756,Permethrin,903S02145_2011,903S02145,122525,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000612,0.00158,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,903S02145,903,Northern San Diego,San Diego,Agricultural,33.269344,-117.031468,TRUE,903S02145_2011-08-03,2011,0.0012,0,1.32,PYR,0.42,9.3,Possible or Unlikely,Poor RL,0,0,4
757,Permethrin,903S06113_2012,903S06113,85453,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00075,0.00194,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,903S06113,903,Northern San Diego,San Diego,Open,33.2645,-116.8131,TRUE,903S06113_2012-06-30,2012,0.0231,0,0.08,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
758,Permethrin,904CBSAM5_2010,904S02585,85812,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000997,0.001993,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904CBSAM5,904,Central San Diego,San Diego,Urban,33.09086,-117.2447,TRUE,904CBSAM5_2010-05-19,2010,0.07,0,0.03,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
759,Permethrin,904S01814_2010,904S01814,85688,6/15/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000611,0.001221,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S01814,904,Central San Diego,San Diego,Urban,33.02292,-117.2273,TRUE,904S01814_2010-06-15,2010,0.0215,0,0.06,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
760,Permethrin,904S02201_2010,904S02201,85765,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00123,0.002461,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S02201,904,Central San Diego,San Diego,Urban,33.17979,-117.33735,TRUE,904S02201_2010-05-19,2010,0.0712,0,0.03,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
761,Permethrin,904S08089_2010,904S08089,85880,5/20/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000543,0.001085,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S08089,904,Central San Diego,San Diego,Agricultural,33.08899,-117.13748,TRUE,904S08089_2010-05-20,2010,0.0532,0,0.02,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
762,Permethrin,904S12185_2011,904S12185,85917,5/24/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.0011,0.00219,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,904S12185,904,Central San Diego,San Diego,Agricultural,33.09918,-117.13013,TRUE,904S12185_2011-05-24,2011,0.007,0,0.31,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
763,Permethrin,905S15201_2012,905S15201,86080,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00126,0.00325,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,905S15201,905,Central San Diego,San Diego,Open,33.11778,-116.85444,TRUE,905S15201_2012-06-30,2012,0.0123,0,0.26,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
764,Permethrin,906S02902_2011,906S02902,123349,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00396,DNQ,0.00084,0.00217,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,906S02902,906,Central San Diego,San Diego,Urban,32.949075,-117.064432,TRUE,906S02902_2011-08-03,2011,0.0881,0.04,0.02,PYR,0.42,9.3,Unlikely (<TEB),GoodRL,0.095238095,0.004301075,5
765,Permethrin,907M23342_2017,907M23342,49469,6/13/2017,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00022,7.00E-04,1,None,,PEL,NA,SMC,6/11/2018 15:23,TRUE,NA,907M23342,907,Mission Bay and San Diego River,San Diego,Open,32.99095,-116.59072,TRUE,907M23342_2017-06-13,2017,0.038,0,0.02,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
766,Permethrin,907M23385_2019,907M23385,129120,6/25/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00022,5.00E-04,1,None,,PEL,SMC_San_Diego_River_WMA_2019,SMC,1/17/2020 20:27,FALSE,NA,907M23385,907,Mission Bay and San Diego River,San Diego,Urban,32.81067,-117.07466,TRUE,907M23385_2019-06-25,2019,0.0092,0,0.05,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
767,Permethrin,907S05514_2011,907S05514,123748,5/18/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00113,0.00225,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,907S05514,907,Mission Bay and San Diego River,San Diego,Open,32.97974,-116.74246,TRUE,907S05514_2011-05-18,2011,0.0094,0,0.24,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
768,Permethrin,907S11430_2012,907S11430,123783,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.01223,=,0.000688,0.00178,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,907S11430,907,Mission Bay and San Diego River,San Diego,Urban,32.848374,-116.860048,TRUE,907S11430_2012-07-18,2012,0.0177,0.69,0.1,PYR,0.42,9.3,Possible,GoodRL,1.642857143,0.074193548,3
769,Permethrin,909S14218_2012,909S14218,86777,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00129,0.00333,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,909S14218,909,Southern San Diego,San Diego,Urban,32.829985,-116.736039,TRUE,909S14218_2012-07-18,2012,0.0485,0,0.07,PYR,0.42,9.3,Unlikely_ND,GoodRL,0,0,6
